[-2, -3, -2, -1, -4, -4, 8, -5]
[3, 2, -3, 0, 5, -5, -11, 3]
[-3, 0, 4, 1, 1, 1, 5, -3]
[3, -1, -11, -1, 3, 2, -2, 1]
[-4, -2, 2, -2, -3, 0, -3, -3]
[-1, -1, 3, -3, -2, -2, -1, -3]
[1, -1, -4, -2, -2, -2, 0, -2]
[-2, 1, 3, 0, -1, -3, 1, -1]
[-1, -2, -4, 0, 0, -1, -1, 0]
[-2, 2, 1, 0, -2, 2, -4, -1]
[0, -7, -2, -1, -1, -1, 2, 2]
[0, 1, 3, 0, -1, -1, -2, -2]
[1, -1, 1, 0, -1, -6, -9, -2]
[-1, 2, 1, 0, -2, 0, -4, 1]
[0, 0, -2, 1, -2, 1, 4, 0]
[1, -2, 4, -1, -2, -7, -7, -1]
[2, -1, -7, -3, 0, 3, 6, 0]
[0, 1, 0, -1, 0, -1, 0, -2]
[-1, 0, 0, 1, -1, 3, -6, -3]
[2, 0, 1, 0, 1, -1, 1, 1]
[0, 1, -1, 1, 0, 0, -3, 1]
[-4, -2, 3, 0, 0, 4, 7, -2]
[1, -2, -14, -2, -1, -16, -16, 0]
[-2, 0, 5, -2, -1, 8, 16, 0]
[2, -1, -1, -1, 0, 3, 1, 1]
[1, -1, 1, -3, -2, -3, -11, 0]
[0, -1, -6, -1, 0, 1, -1, -1]
[0, 2, -2, -1, -1, -6, -3, -1]
[-2, 0, -1, -1, -1, -2, -5, -1]
[-2, -1, -2, -1, 0, 1, -4, -1]
[2, 1, 5, 0, -1, 4, 14, -3]
[-2, -1, -2, -2, 0, 1, 10, -2]
[-2, -2, 0, -1, -3, -5, -17, -1]
[-1, -3, -3, 0, 2, -3, -3, 0]
[2, 2, 6, -2, 3, -9, -9, 2]
[1, -1, 0, 0, 2, 8, 10, -2]
[1, 1, -7, -1, 0, 0, 5, 1]
[2, -6, 1, 2, -1, -4, -9, -2]
[0, -2, -8, -2, -3, 1, 5, 2]
[0, -4, 1, -1, -3, -1, -5, -2]
[-2, 1, 0, -3, -1, -10, -16, -3]
[-2, 1, 1, 0, 1, 11, 37, 2]
[2, 3, 5, 0, 2, -6, -12, -2]
[-3, -2, -8, -3, -4, 3, 3, -1]
[1, 0, -1, 4, 2, -9, -18, 1]
[-3, -1, 0, -1, -3, -3, 1, -1]
[-1, -1, -2, -4, 0, 4, 20, -2]
[-1, 0, -1, 1, 1, -1, -20, 0]
[-1, -2, 1, -2, -10, -1, 17, 2]
[2, 1, -6, 2, 9, 17, 1, -1]
[-2, -2, 0, -8, -13, 2, 23, 3]
[-5, -2, 0, 0, -2, 1, -17, -6]
[1, 0, -2, -3, -5, -13, 6, -1]
[1, 0, 0, 0, -15, -5, -32, -3]
[-1, -1, 4, 5, 6, 6, -10, 3]
[0, 0, -1, 0, 3, -6, 23, 0]
[-2, -2, -3, -2, 1, 36, 21, -1]
[6, 0, -1, -2, 4, -40, -32, 2]
[-4, 0, 0, -1, 1, 12, 32, -2]
[-1, 0, -2, -1, -2, -10, -19, 2]
[0, -1, 0, 0, 3, 9, 2, -2]
[0, -9, -1, -3, -3, -4, 9, -3]
[3, 3, -1, -1, -2, -4, -24, -3]
[-2, 5, -1, 0, 3, 4, 11, -2]
[3, -4, -2, 0, 0, -18, -15, -3]
[-5, 2, 1, 2, 4, 24, 9, 1]
[11, -3, -1, 0, -4, -22, 14, 3]
[0, 2, 2, 2, 4, 22, 3, 7]
[-17, -3, -1, 1, 5, -13, 11, -4]
[13, -5, -3, -7, -14, 5, 25, 6]
[8, 2, 3, 2, 10, 52, -8, 8]
[0, -5, -4, -5, -3, 24, 1, -27]
[-22, -5, -3, -2, 3, -16, 3, -10]
[13, -5, -8, -3, -7, -51, -5, 9]
[-22, 10, 11, 14, 8, -12, 19, 16]
[33, -3, -3, -4, 2, 12, -4, 21]
[34, -2, -9, -1, -8, 0, -5, 43]
[-7, 42, 29, 8, 12, 14, -10, -43]
[-77, -19, -15, -13, -19, -11, 27, -54]
[57, 2, -2, 2, -2, -46, -29, 57]
[-87, 3, 13, 3, 4, 2, -26, -48]
[65, -33, -9, -6, -7, 12, 14, 87]
[1, 9, 15, 7, 8, 12, -27, -9]
[-56, -9, -9, 4, -8, -21, 6, -73]
[8, -2, -14, -13, -2, 15, -11, -84]
[-39, -8, -8, -5, 4, -4, -4, -28]
[46, 1, -7, -9, -8, 2, -5, 41]
[81, -8, 10, 6, -12, 4, 41, 118]
[-64, 24, 9, 0, -3, -19, -19, -37]
[11, 2, -31, -5, -1, -10, -5, -12]
[10, -31, 28, 1, -1, 30, -8, -39]
[-62, 9, -16, 5, 36, -41, -37, -25]
[58, -22, 8, -12, -65, -2, 49, 39]
[-7, 21, -5, 3, 4, 24, 34, -8]
[-56, 30, 11, -3, -5, -52, -63, -39]
[18, -31, -50, -7, 3, 10, -23, -57]
[17, 19, 57, 11, 24, -26, -1, -18]
[-18, 2, 0, 5, -11, 29, 2, 99]
[-13, 1, 7, 7, 14, -3, 20, -41]
[-70, -11, -29, -22, -47, -45, -23, -91]
[23, -33, 0, 9, 14, 13, 18, 17]
[-12, 46, 10, 9, 4, 21, 8, -12]
[51, -15, -34, 8, 17, 11, -11, 27]
[-82, 11, 3, -9, 18, -1, -18, -47]
[112, -91, -40, -8, -23, 43, 78, 113]
[5, 83, 42, 9, 4, -8, -13, -42]
[-25, 42, -8, 0, -1, -25, -25, -30]
[-16, -18, 12, -2, 6, 20, 35, 40]
[15, 37, 9, 4, -2, -23, -74, -63]
[12, -56, 4, 19, 6, 3, 3, -87]
[66, 25, -27, -29, -11, 16, 4, 126]
[12, 5, 64, 9, -27, 52, 59, -13]
[-68, 14, -12, 21, 86, -33, -82, -37]
[-26, -35, 25, -18, -53, -7, 62, -34]
[-33, -27, 26, 50, 32, 38, 27, -1]
[36, 22, -15, -9, 23, 9, -37, 46]
[71, 17, 22, 17, -14, -7, 8, -24]
[37, -39, 39, 52, 6, 20, 17, 62]
[-38, 12, -35, -13, -32, -19, 50, -46]
[-24, -48, -7, -12, 19, -14, -24, 7]
[-25, 56, 13, -1, -3, 11, -29, -50]
[-11, -11, 17, -17, 31, -3, 16, 84]
[54, -25, -63, -28, 0, -6, -49, -45]
[-78, 1, -66, -7, 46, -7, -19, -44]
[69, 30, 20, -38, -105, -13, 47, 69]
[-62, -36, -15, -7, 31, -33, -16, -64]
[-34, -11, 30, -1, -19, 6, -48, 38]
[62, 37, 39, 34, 27, -10, -8, -32]
[-35, -82, -53, -13, 13, 40, 87, 110]
[59, 26, -103, -29, -47, 3, -32, -12]
[-36, -15, 20, 0, 9, 2, -21, -26]
[-15, -19, -51, -38, -27, 5, 57, -45]
[-59, -14, 12, 3, 22, -31, -76, -33]
[93, 25, -7, -2, 36, 39, 59, 26]
[-2, -19, -1, -21, -66, -25, -38, -54]
[7, 14, 29, 21, 9, 72, 40, 89]
[-31, 5, -12, -3, -7, -36, -17, -31]
[-57, -22, 13, -14, 22, 14, -43, -52]
[5, 16, 56, 19, 55, -53, 11, 61]
[77, 13, -17, -14, -59, 34, 17, 49]
[-45, -57, -88, -15, 6, 8, -4, 2]
[-12, 4, 74, 19, 9, 6, -45, -34]
[-1, 44, 35, 19, 35, -18, 33, -42]
[-11, -9, 16, 9, -11, -24, -20, 21]
[8, 10, -8, 2, 17, 15, 6, -7]
[-34, -24, -19, -7, -10, -27, -14, -1]
[10, 2, -20, -7, -16, 0, 18, -8]
[9, -15, -3, -7, -5, -21, -19, -16]
[-15, 46, 16, 2, -1, 28, 3, -15]
[13, 20, 13, 3, -5, -27, 4, 4]
[-3, -27, -22, -12, -12, 12, 1, 9]
[-6, 5, 8, 10, -4, -1, 3, -11]
[6, 23, 29, 10, 21, 2, 6, 11]
[-20, -13, -29, -9, -13, -8, -12, -10]
[8, -8, -12, -3, -1, 7, 12, 13]
[-14, 3, 21, 8, 4, -18, -14, -8]
[37, 9, 12, 0, -2, -1, -2, -3]
[-11, -3, -10, -6, 0, 10, 0, 7]
[3, 1, -15, -2, -6, 15, 19, -1]
[-4, 4, 18, 0, -2, -10, -3, -7]
[-5, -9, -6, 1, 2, 11, 9, -5]
[-7, 3, -6, -1, -1, 16, -18, -3]
[10, -3, 8, 7, 11, -28, 14, 12]
[5, -1, -2, 0, -17, 23, -8, -11]
[-2, -3, 2, 1, 2, -2, 1, -4]
[-3, 18, -10, -2, -4, -22, 4, 14]
[-4, -9, 15, -1, -2, 17, -6, 2]
[7, 11, 8, 1, 5, -3, -3, -8]
[1, 0, -16, -5, 2, 12, 1, -2]
[-10, -2, -1, -1, -6, -13, -11, -8]
[7, -4, -11, -4, -6, -2, -13, 1]
[-2, -10, 6, 2, -1, -16, -1, -1]
[-6, 22, 7, 1, 7, 5, 26, 5]
[-7, -10, 0, -7, -2, -3, -3, -5]
[-2, 10, -5, -2, -2, -4, -6, 3]
[-3, 13, 8, -1, 0, -2, 15, -1]
[-6, -2, 0, -2, -4, -14, -28, -4]
[2, -11, -16, -2, -1, 11, 28, 2]
[-6, -17, 11, 3, 1, 6, -9, 0]
[-2, 2, 2, 1, 1, 8, -14, -2]
[5, 2, 3, 2, 1, -5, 16, 2]
[-5, 13, -1, 0, 0, -2, -9, -2]
[10, -4, 3, 1, 2, 3, 3, 0]
[6, 6, -6, -2, 0, -13, -2, -3]
[-11, -1, 3, -1, -2, 4, -4, -4]
[-5, -2, 1, 4, 9, -6, -12, -7]
[-4, 1, -9, -3, 4, 2, 11, 9]
[2, -6, 0, -9, -37, -21, -3, 1]
[-3, -1, -2, -2, -1, 9, 9, 0]
[8, 4, 0, 1, 0, -2, -6, 8]
[2, -1, -6, -2, 1, -1, -1, -6]
[-7, 4, 2, 4, 11, 8, 4, -6]
[-2, -8, -1, -1, -1, 2, -9, -5]
[1, -1, -4, -2, -7, -27, -21, -6]
[0, 1, -1, 0, -2, 9, 9, 2]
[3, -1, -2, -3, 4, -5, -2, 0]
[-1, 0, -2, 1, -2, 8, 8, 3]
[-3, -3, 1, -1, 0, 6, 4, -3]
[0, 3, -3, 1, -3, -2, -12, 2]
[1, -7, -5, -1, 4, 2, 0, -1]
[1, 4, 10, 0, -1, -12, -16, -5]
[-4, 3, 1, -1, -7, -3, 4, 1]
[-3, -21, -5, -1, -1, 5, 2, -5]
[7, 25, 5, -1, -1, -4, 7, -2]
[3, -6, -5, 2, 4, 1, -11, 0]
[-10, -12, -10, -3, -4, -1, 3, -3]
[5, -1, 8, -1, -1, -2, -2, -1]
[-6, -7, -3, 4, 12, 3, -2, -5]
[-7, 0, 0, -7, -12, -4, -3, 4]
[12, 2, -1, 0, -2, -14, -5, 3]
[0, 0, -6, -4, -4, 4, 3, 5]
[0, -1, 1, 3, 4, 8, 4, 0]
[3, 1, 1, 5, 7, 1, -16, -7]
[-5, -1, 1, -3, -5, 7, 7, -1]
[0, 5, -1, -1, -8, -22, -6, -1]
[2, -3, -1, -5, -5, 3, -6, -3]
[-1, -2, -2, 2, 4, 5, 7, 4]
[0, 0, 0, 0, 1, 0, -6, 0]
[2, 3, -1, 1, 5, 6, 3, -4]
[-6, -3, -1, 1, 0, -9, 2, 3]
[-2, -23, -6, -2, -5, 0, 6, -3]
[3, 11, 3, 1, 0, 1, -2, 0]
[0, 16, 2, -2, -2, 0, 3, 3]
[1, 12, 6, 3, 1, -1, 0, 2]
[-2, -2, -1, -2, -3, -4, -8, 4]
[0, -9, 3, -1, -3, -7, -9, -4]
[-1, -5, -6, -1, -3, 1, 1, -3]
[1, -13, -2, 0, 0, -2, 0, 4]
[6, 3, -7, -2, -2, -5, 4, 2]
[-1, -2, -4, -3, -3, 1, -9, -3]
[1, 4, 2, 0, -1, -5, 4, -1]
[-2, -1, -2, -1, 1, 2, 5, -1]
[2, 1, 5, 2, 0, -16, -4, 1]
[-3, 1, -3, -1, -2, -2, 0, -1]
[-1, -5, -3, 1, 1, -1, -7, -1]
[2, 3, -2, 0, 3, 1, -5, -4]
[1, -5, 2, -1, -2, 9, 13, -3]
[3, -3, 2, 1, 5, 6, 6, 8]
[-2, -2, -6, -5, -9, -2, 6, -2]
[8, 1, -1, 1, 3, -12, -2, -6]
[-17, 7, 1, -1, -5, 3, 4, 5]
[20, -3, -3, 1, 3, -6, -8, 2]
[-2, -7, -1, -3, -2, 2, -5, -4]
[-4, 4, 1, -1, 0, 3, 0, -1]
[-1, -8, -2, 0, 4, 2, 13, -5]
[-3, 11, 2, 4, 5, 6, 3, -2]
[-11, -6, -7, 0, -6, -1, 1, -7]
[14, -7, 8, -1, -6, -16, -11, 7]
[3, 3, 0, -2, 1, 10, 0, 8]
[-9, -4, 0, -2, -4, 5, 9, -5]
[5, 2, 1, 0, 1, 2, 1, -3]
[-8, -8, -5, 1, 2, -1, -7, -8]
[-2, -4, -1, 1, 1, -9, -8, 0]
[3, 3, -5, -7, -6, 1, 1, 0]
[-9, 2, 4, 2, 5, 3, 3, 0]
[-4, -8, -4, -1, -1, 1, -11, 6]
[6, 5, 0, -1, 1, -2, -3, -4]
[-13, -9, -4, 1, 3, 6, 0, -3]
[4, -36, -6, -3, -10, -4, 4, -4]
[4, 65, 4, 1, 3, 8, 14, 4]
[-11, -1, 6, -2, -6, -6, -3, -7]
[11, -1, 0, 0, 3, 4, 10, 3]
[-2, -16, -9, 1, 2, -8, -13, 6]
[4, -3, 7, 0, -1, 5, 2, -2]
[-10, 3, -5, -1, 3, -26, -16, -3]
[-4, 3, 2, -1, -9, 22, 5, -1]
[7, 1, 1, -1, 2, 5, 5, -6]
[18, -17, -6, -2, -4, -13, -6, 18]
[-2, 5, -2, -2, -6, -1, 10, -2]
[-2, -20, -13, -5, 1, -8, -1, -3]
[11, 40, 19, 5, 13, 14, -2, -1]
[-37, -14, -5, -3, 0, -7, 3, -21]
[7, 0, -1, -4, -10, 33, -1, 17]
[-13, -23, -8, -2, -8, -45, -31, -10]
[-8, 22, -5, 1, -1, 17, 39, 21]
[-10, -16, 6, 1, 8, 0, -26, -8]
[11, -25, -1, 1, 8, -6, 9, -7]
[-14, 58, 6, 0, -2, 10, 3, -3]
[-18, 1, 3, -2, -2, -6, -13, -27]
[18, -12, -4, -1, -3, 5, -1, 4]
[12, -3, -8, 3, 3, -8, 9, 29]
[-24, -30, -7, 0, -6, -6, 15, -12]
[-4, 3, 25, 0, 3, -11, -13, -9]
[27, 31, -1, -5, -4, 23, 29, 3]
[-21, -12, -8, -4, 1, 10, -5, -15]
[35, -9, 2, 7, 12, -18, -18, 26]
[-43, 21, 4, -2, 0, 14, 10, -16]
[-47, -10, -7, -9, -18, -30, -7, -36]
[79, 10, 3, -1, 10, -7, -25, 3]
[-51, -30, 1, 6, 1, 34, 25, 1]
[48, 50, 7, 1, -6, -27, -42, 38]
[8, -17, 5, 3, 7, 11, -1, 16]
[-29, -1, -2, 1, -4, -13, -6, -32]
[-50, 24, 10, 8, 14, 9, 8, -4]
[75, -35, -8, 4, -8, -12, 0, 0]
[-32, 7, -14, -18, -27, -1, 18, 7]
[26, -19, -4, 6, 0, 17, -29, 33]
[39, 7, -23, -7, -8, 5, 0, 13]
[-37, -16, 45, 15, 31, -7, 17, -39]
[67, -2, -50, -12, -29, 10, 1, 100]
[-79, -21, 27, 7, 40, -44, -44, -101]
[39, 11, -2, -6, -39, 32, 58, 69]
[-36, 45, 19, -6, -8, -6, -28, -36]
[79, -52, -25, 2, 19, -12, -20, 68]
[-38, 74, -56, -28, -3, 39, 33, -18]
[26, -13, 62, 45, 37, -50, -2, -33]
[9, -35, -49, -51, -11, 63, -7, 26]
[-75, -27, -14, 0, 13, 6, 29, -14]
[2, 24, 29, 24, -20, 12, 41, 24]
[-56, -18, -5, -3, 11, -48, -81, -35]
[-27, -3, -46, -23, -6, 5, -9, -55]
[14, 26, 18, 8, -25, -12, 5, -1]
[13, -24, 19, -10, 8, 26, 1, -57]
[-17, 5, -68, -15, -24, 16, 29, 45]
[-9, -14, 18, 16, 20, -50, -57, -50]
[13, 66, 40, 21, 14, 48, 78, 15]
[33, -29, -47, -49, -34, -108, -20, -34]
[-65, -41, 35, -30, 4, 53, -24, -34]
[115, 11, -56, 10, 3, -15, 1, 83]
[-86, 29, 14, 12, 17, -6, -51, 122]
[-29, -29, -14, -13, -13, -8, 19, 50]
[76, -11, 20, 2, 31, 17, -34, -122]
[-70, -21, 13, 23, -35, 21, 87, 95]
[-20, -40, 24, -28, -49, 12, -63, -23]
[52, 84, 47, 53, 20, -1, 23, 51]
[-33, -32, -103, -19, 20, 1, -37, -100]
[7, -23, 38, -11, -8, -36, -30, -36]
[-12, 19, 88, 3, -48, -91, -50, 34]
[6, -56, 8, 23, 51, 64, 0, 55]
[-40, 6, -27, -27, -47, -69, -6, -36]
[72, -29, 35, 10, -43, 34, 33, 58]
[-45, -3, -114, -32, 37, 13, 16, -117]
[29, 26, 21, 6, -46, 6, 39, 55]
[7, 61, 114, 68, 63, 63, -8, 112]
[-22, 24, -34, -14, -36, -58, 54, 25]
[-67, -53, 116, 10, 26, 65, 44, -55]
[53, 57, -41, 28, 77, -8, -21, 75]
[41, -6, -16, -7, -27, -12, 6, -33]
[-51, 30, 8, 3, -29, 36, 8, -33]
[51, -17, -74, -12, 16, -12, -45, 2]
[104, -32, 44, 32, 100, 55, 12, -103]
[38, -30, -76, -79, -106, 33, 29, -6]
[89, -9, -12, -10, 54, -5, -74, 62]
[13, 71, -106, 4, 38, 31, 7, -57]
[-3, 22, 33, -15, -87, -22, -22, -67]
[66, 8, -44, 15, 45, -17, 23, 52]
[-91, -4, 53, -16, -45, 43, -24, -99]
[86, -93, -16, 13, 50, 5, 26, -118]
[50, 57, 70, 9, -48, -31, 54, 3]
[-94, 22, -47, -15, -5, -21, -30, -57]
[49, -41, -60, 10, 38, 1, 28, -7]
[-41, 6, 38, 21, 21, -16, -14, -83]
[-48, -21, -73, -52, -81, 25, -2, 62]
[29, -14, 47, 9, -12, -31, 38, 8]
[-18, -19, -15, 14, 43, 18, 6, 31]
[-78, 67, 42, 0, -39, 6, -1, -38]
[34, -25, 27, 0, 13, -80, -20, -23]
[12, 49, 54, 7, -7, 11, 9, 92]
[-17, -5, 2, -4, 15, -4, -3, -34]
[-2, 22, -1, -3, -15, -36, -12, 12]
[-17, -83, -42, -9, 16, 3, -11, -15]
[-18, 63, 24, 6, 7, -5, -18, 5]
[6, 4, -27, 8, 23, -22, 14, -31]
[24, -41, 54, -9, -54, -5, 15, 54]
[-41, 60, 6, -3, 6, 26, -32, -40]
[29, -38, -21, 5, 8, 3, 4, 24]
[-26, -30, 40, -2, -8, -8, -3, 12]
[18, 51, -45, -4, 0, 7, 11, -19]
[27, -18, -11, -5, 0, 5, -19, -6]
[-9, -30, -1, 6, 5, -13, 7, -11]
[-22, 14, 0, 2, -2, -4, 7, -20]
[-3, -23, -24, 2, 8, 0, 4, 47]
[25, -8, 2, -8, -10, 8, -1, 6]
[-15, 6, 21, 3, 12, 16, -1, -11]
[10, 12, 1, 1, 2, -6, -24, 2]
[6, -10, 2, 1, 2, 8, 24, 8]
[-11, -14, -21, -2, 2, 22, -10, -14]
[0, 6, 17, 2, -2, -13, 19, -3]
[0, 9, -17, -1, -6, -25, -31, 2]
[9, 20, 20, -4, -1, -8, 5, 5]
[-25, -24, -11, 3, 2, 0, -13, 0]
